request_id,user_id,garage_id,garage_name,service_type,description,request_date,request_district,request_latitude,request_longitude,mechanic_district,mechanic_latitude,mechanic_longitude,distance_km,status,completion_date,duration_hours,estimated_cost_rwf,actual_cost_rwf,response_time_minutes,payment_method,payment_status,emergency_request
REQ03022,USR0641,6291,JUP Auto Masters,Engine Repair,Windshield wiper motor failure,10/18/2026 5:06,Gicumbi,-1.610334,29.994232,Gicumbi,-1.48953,30.054227,15,Completed,10/21/2026 22:06,89,137384,14345,94,Cash,Paid,No
REQ03023,USR0951,7255,Dynamic Auto World,Diagnostic Scanning,Overheating engine,4/29/2026 2:23,Rubavu,-1.612875,29.227862,Rubavu,-1.735549,29.24355,13.75,Completed,5/2/2026 4:23,74,22702,38240,71,Mobile Money,Paid,No
REQ03024,USR0068,3629,Gikondo Car Masters,Engine Repair,Oil leak detected,3/16/2026 19:59,Kirehe,-2.372119,30.723763,Kirehe,-2.1799113,30.6025788,25.26,Completed,3/20/2026 13:59,90,161297,171643,154,Bank Transfer,Paid,Yes
REQ03025,USR0451,8837,GMC Car Center LTD,Brake System,Power steering failure,5/24/2026 5:55,Rwamagana,-1.892035,30.401042,Rwamagana,-1.95667,30.442403,8.53,Pending,5/24/2026 9:55,47,33720,30617,84,Cash,Pending,No
REQ03026,USR0423,713,Elite Garage Rubavu,Diagnostic Scanning,Gearbox issues,3/21/2026 16:58,Rubavu,-1.74075,29.2504,Rubavu,-1.706593,29.178989,8.8,Completed,3/21/2026 18:58,2,40109,29556,120,Cash,Paid,No
REQ03027,USR0578,3626,Quality Motor Garage,Oil Change,Exhaust pipe broken,5/26/2026 8:45,Ngoma,-2.080904,30.406594,Ngoma,-2.1320201,30.5753448,19.59,Completed,5/28/2026 16:45,56,92252,102347,10,Bank Transfer,Paid,Yes
REQ03028,USR0286,3636,Moon Spare Parts & Garage,Bodywork,Check engine light on,2/5/2026 22:43,Bugesera,-2.143224,30.241236,Bugesera,-2.2497223,30.0921723,20.36,Completed,2/7/2026 0:43,26,92137,121857,95,Bank Transfer,Paid,No
REQ03029,USR0915,9495,AI Autocare Ltd,Welding,Gearbox issues,5/15/2026 14:03,Muhanga,-2.055979,29.821988,Muhanga,-2.08245,29.753551,8.15,Completed,5/18/2026 11:03,69,151524,108196,14,Mobile Money,Paid,Yes
REQ03030,USR0219,142,Kirehe Garage,Tire & Wheel,Exhaust pipe broken,2/9/2026 1:06,Kirehe,-2.416381,30.63467,Kirehe,-2.1,30.66,35.29,Completed,2/11/2026 8:06,55,99389,108713,125,Cash,Paid,No
REQ03031,USR0791,486,Mountain Mechanics Bugesera,Air Conditioning,Battery replacement,5/19/2026 20:32,Bugesera,-2.073763,30.240545,Bugesera,-2.110767,30.191072,6.87,Completed,5/21/2026 4:32,32,178380,188165,131,Cash,Paid,No
REQ03032,USR0613,8205,UBFP Auto Solutions & Sons,Engine Repair,Power steering failure,8/1/2026 5:55,Gasabo,-1.966634,30.027176,Gasabo,-1.977228,30.052111,3.01,In Progress,8/1/2026 18:55,26,32434,27839,48,Bank Transfer,Pending,No
REQ03033,USR0559,3851,Omega Auto Masters,Oil Change,Brakes not responding,2/10/2026 0:46,Rulindo,-1.768634,30.125509,Rulindo,-1.7417125,29.9976944,14.52,Completed,2/12/2026 22:46,70,5558,35323,5,Mobile Money,Paid,No
REQ03034,USR0822,4006,SEMANZA AUTO GARAGE,Electrical Systems,Gearbox issues,1/9/2026 13:52,Gasabo,-1.950742,30.119878,Gasabo,-1.905569,30.098435,5.56,In Progress,1/11/2026 8:52,61,72392,81243,29,Cash,Unpaid,Yes
REQ03035,USR0612,5657,MUGABO Auto Garage Sarl,Oil Change,Suspension noise,2/8/2026 4:41,Kayonza,-1.902069,30.58623,Kayonza,-1.876319,30.644096,7.04,Pending,2/9/2026 23:41,9,133205,159610,138,Bank Transfer,Pending,No
REQ03036,USR0117,2035,Best Car Care,Brake System,Car won't start,9/14/2026 5:33,Kicukiro,-1.930231,30.111799,Kicukiro,-1.9677624,30.0957666,4.54,Completed,9/17/2026 6:33,73,135726,108872,71,Cash,Paid,No
REQ03037,USR0918,4175,RUTAGANDA MOTORS AUTO,Transmission Repair,Overheating engine,3/16/2026 12:40,Bugesera,-2.195774,30.241146,Bugesera,-2.028198,30.328538,21.01,Completed,3/19/2026 16:40,76,181001,190097,107,Bank Transfer,Paid,Yes
REQ03038,USR0445,2765,Grand Car Masters,Welding,Exhaust pipe broken,8/8/2026 12:25,Musanze,-1.448609,29.67979,Musanze,-1.5117483,29.6310072,8.87,Completed,8/9/2026 10:25,22,185831,121368,38,Cash,Paid,Yes
REQ03039,USR0020,6266,Safe Car Center,Bodywork,Strange noise from engine,2/22/2026 4:55,Bugesera,-2.092409,30.119856,Bugesera,-2.045008,30.291661,19.81,Cancelled,2/22/2026 13:55,0,49400,0,102,N/A,Pending,No
REQ03040,USR0536,3061,Eagle Vehicle Center,Air Conditioning,Electrical fault,4/14/2026 13:35,Muhanga,-2.047407,29.734712,Muhanga,-2.053618,29.7734921,4.36,Completed,4/18/2026 10:35,93,158282,42254,28,Bank Transfer,Paid,No
REQ03041,USR0393,5600,Hill Engine Auto Center,Suspension & Steering,Windshield wiper motor failure,2/26/2026 19:38,Nyanza,-2.280296,29.817524,Nyanza,-2.312261,29.809705,3.66,Completed,3/2/2026 3:38,80,61942,55325,176,Bank Transfer,Paid,No
REQ03042,USR0282,3448,Central Oil Change,Brake System,Clutch not engaging,10/23/2026 10:54,Muhanga,-2.077981,29.761818,Muhanga,-2.0925653,29.7621764,1.62,Pending,10/24/2026 10:54,21,16180,18027,50,Cash,Pending,No
REQ03043,USR0570,9280,XDLF Garage,Bodywork,Overheating engine,9/29/2026 21:00,Musanze,-1.422298,29.674577,Musanze,-1.415706,29.64228,3.66,Completed,10/1/2026 12:00,39,71851,63682,62,Bank Transfer,Paid,No
REQ03044,USR0926,8118,Pro Auto Repair,Bodywork,Strange noise from engine,8/9/2026 19:15,Rwamagana,-2.010874,30.40517,Rwamagana,-1.949707,30.428049,7.26,Cancelled,8/10/2026 14:15,0,167655,0,20,N/A,Cancelled,No
REQ03045,USR0449,9164,UWIMANA SERVICES AUTO,Welding,Exhaust pipe broken,12/12/2026 23:45,Muhanga,-2.037064,29.788757,Muhanga,-2.054039,29.754851,4.21,Cancelled,12/13/2026 12:45,0,163033,0,83,N/A,Unpaid,No
REQ03046,USR0772,3166,Habimana Car Care,Welding,Flat tire replacement,6/12/2026 15:02,Nyanza,-2.333132,29.726442,Nyanza,-2.3934121,29.7471567,7.09,In Progress,6/13/2026 14:02,21,176422,145374,70,Bank Transfer,Pending,Yes
REQ03047,USR0014,4066,Ace Auto Tech Auto Center,Electrical Systems,Transmission slipping,3/19/2026 12:36,Kayonza,-1.824392,30.61288,Kayonza,-1.874105,30.616117,5.54,Pending,3/21/2026 6:36,41,145828,122280,92,Bank Transfer,Pending,No
REQ03048,USR0303,9809,Central Car Care,Brake System,Check engine light on,5/2/2026 19:46,Bugesera,-2.133034,30.205242,Bugesera,-2.017621,30.316734,17.84,Completed,5/3/2026 16:46,21,116804,133958,108,Bank Transfer,Paid,Yes
REQ03049,USR0841,8920,Alpha Engine Workshop,Brake System,Fuel pump failure,9/27/2026 4:50,Musanze,-1.528818,29.668702,Musanze,-1.572493,29.702531,6.14,Completed,9/27/2026 7:50,3,116987,88189,134,Bank Transfer,Paid,No
REQ03050,USR0515,9741,Kigali Wheel Auto Hub,Suspension & Steering,AC not cooling,9/6/2026 15:39,Nyanza,-2.422962,29.68209,Nyanza,-2.297156,29.74262,15.52,Cancelled,9/7/2026 3:39,0,197688,0,99,N/A,Unpaid,No
REQ03051,USR0566,4979,KAYITARE Auto Garage Ltd.,Tire & Wheel,Battery replacement,6/14/2026 18:29,Kirehe,-2.420059,30.740586,Kirehe,-2.120333,30.740527,33.33,Completed,6/16/2026 13:29,43,189142,172409,15,Bank Transfer,Paid,No
REQ03052,USR0740,4269,Trusted Gear Auto Services,Welding,Windshield wiper motor failure,6/7/2026 2:53,Musanze,-1.435697,29.557829,Musanze,-1.43758,29.71717,17.71,Completed,6/8/2026 8:53,30,149319,109700,54,Bank Transfer,Paid,No
REQ03053,USR0765,9235,Grand Autocare,Diagnostic Scanning,Power steering failure,8/8/2026 15:58,Kirehe,-2.338403,30.696353,Kirehe,-2.10384,30.828133,29.91,Completed,8/8/2026 18:58,3,36405,72499,80,Bank Transfer,Paid,No
REQ03054,USR0045,3941,Moon Auto Pro,Transmission Repair,Clutch not engaging,9/20/2026 6:07,Musanze,-1.438091,29.642316,Musanze,-1.4885635,29.5988522,7.41,Completed,9/21/2026 6:07,24,191037,63440,24,Cash,Paid,No
REQ03055,USR0023,711,Sunset Garage Gasabo,Diagnostic Scanning,Check engine light on,1/26/2026 20:55,Gasabo,-1.969691,30.084631,Gasabo,-1.970569,30.034365,5.59,In Progress,1/29/2026 18:55,72,166996,170836,15,Bank Transfer,Unpaid,No
REQ03056,USR0529,4777,Kigali Vehicle Car Care,Air Conditioning,Power steering failure,2/5/2026 12:49,Nyarugenge,-1.914061,30.06081,Nyarugenge,-1.936493,30.020663,5.11,Completed,2/5/2026 20:49,8,191328,172058,62,Mobile Money,Paid,No
REQ03057,USR0829,3323,Summit Auto Hub,Diagnostic Scanning,AC not cooling,4/20/2026 10:10,Kicukiro,-2.026908,30.141498,Kicukiro,-2.0375525,30.0797372,6.96,Completed,4/23/2026 6:10,68,163046,174238,69,Cash,Paid,No
REQ03058,USR0772,7007,East Africa Engine Auto Clinic,Transmission Repair,Clutch not engaging,2/28/2026 1:49,Nyanza,-2.387655,29.772764,Nyanza,-2.365388,29.791392,3.23,Completed,3/2/2026 17:49,64,141544,33324,82,Bank Transfer,Paid,No
REQ03059,USR0771,6510,Top Auto Care Auto Solutions,Air Conditioning,Exhaust pipe broken,4/22/2026 18:53,Nyanza,-2.399379,29.670204,Nyanza,-2.31559,29.756186,13.34,Completed,4/22/2026 22:53,4,85874,63293,139,Mobile Money,Paid,Yes
REQ03060,USR0841,9776,East Africa Car Auto Masters,Engine Repair,Strange noise from engine,7/6/2026 7:43,Musanze,-1.5184,29.600741,Musanze,-1.451785,29.606885,7.44,Cancelled,7/6/2026 8:43,0,121204,0,135,N/A,Unpaid,No
REQ03061,USR0458,7048,Pro Engine Auto World,Engine Repair,Electrical fault,6/1/2026 4:59,Musanze,-1.448835,29.585591,Musanze,-1.432254,29.619902,4.24,Completed,6/1/2026 9:59,5,54836,88541,128,Bank Transfer,Paid,No
REQ03062,USR0731,4652,Pro Motor Auto Repair,Oil Change,Flat tire replacement,12/8/2026 16:11,Ngoma,-2.144918,30.40731,Ngoma,-2.13234,30.606471,22.17,Completed,12/9/2026 19:11,27,106987,22815,73,Mobile Money,Paid,No
REQ03063,USR0484,2649,Mega Auto Pro,Brake System,Gearbox issues,5/12/2026 7:41,Gicumbi,-1.517648,30.10868,Gicumbi,-1.5401113,29.9992722,12.42,Completed,5/14/2026 15:41,56,44277,166433,85,Cash,Paid,No
REQ03064,USR0726,4088,BIZIMANA AUTOFIX WORKSHOP,Welding,Oil leak detected,3/3/2026 14:10,Bugesera,-2.114719,30.088478,Bugesera,-2.026208,30.301062,25.59,In Progress,3/6/2026 18:10,16,188357,177138,72,Bank Transfer,Pending,No
REQ03065,USR0427,5534,Rapid Car Auto Repair,Brake System,Power steering failure,4/27/2026 16:18,Huye,-2.610821,29.808808,Huye,-2.54218,29.780854,8.24,Completed,4/30/2026 1:18,57,47457,187291,120,Bank Transfer,Paid,No
REQ03066,USR0763,5046,NVU Car Repair LTD,Engine Repair,Brakes not responding,1/6/2026 10:42,Gicumbi,-1.539186,30.13704,Gicumbi,-1.560672,30.08588,6.17,Completed,1/8/2026 12:42,50,73270,107502,12,Mobile Money,Paid,No
REQ03067,USR0686,2230,Fast Automobiles,Exhaust System,Overheating engine,5/14/2026 13:15,Rulindo,-1.73786,30.113457,Rulindo,-1.7485232,30.0221635,10.22,Pending,5/15/2026 8:15,42,11724,12423,20,Cash,Pending,No
REQ03068,USR0336,7479,NDAYAMBAJE Auto Garage Co.,Bodywork,Starter motor issues,3/4/2026 10:15,Kirehe,-2.363786,30.683852,Kirehe,-2.082635,30.758312,32.34,Completed,3/6/2026 5:15,43,176645,116837,37,Cash,Paid,No
REQ03069,USR0641,5399,Golden Auto Experts,Oil Change,Transmission slipping,5/15/2026 1:15,Gicumbi,-1.471614,29.984775,Gicumbi,-1.539767,30.094202,14.33,In Progress,5/15/2026 13:15,42,105250,112541,89,Mobile Money,Unpaid,Yes
REQ03070,USR0138,3596,Expert Car Tech,Brake System,Overheating engine,4/7/2026 9:37,Nyanza,-2.290344,29.724251,Nyanza,-2.3230424,29.7697072,6.22,In Progress,4/10/2026 18:37,11,95321,90786,34,Cash,Pending,No
REQ03071,USR0280,4549,Africa Drive Car Clinic,Electrical Systems,Clutch not engaging,1/11/2026 2:41,Ngoma,-2.144852,30.447766,Ngoma,-2.108761,30.610667,18.54,Cancelled,1/11/2026 13:41,0,174736,0,46,N/A,Unpaid,No
REQ03072,USR0817,5092,MANIRIHO Garage,Electrical Systems,Gearbox issues,11/1/2026 9:00,Bugesera,-2.077269,30.242297,Bugesera,-1.999032,30.343962,14.26,Completed,11/4/2026 10:00,73,180014,103677,127,Cash,Paid,No
REQ03073,USR0184,9745,East Africa Drive Auto Plus,Suspension & Steering,Electrical fault,7/28/2026 12:26,Gasabo,-1.85037,30.105376,Gasabo,-1.856658,30.016452,9.91,Cancelled,7/28/2026 18:26,0,181740,0,71,N/A,Pending,No
REQ03074,USR0798,8269,Express Auto World,Tire & Wheel,Windshield wiper motor failure,6/26/2026 10:32,Rulindo,-1.73773,30.126117,Rulindo,-1.730901,29.983498,15.87,Pending,6/26/2026 21:32,27,69697,73357,159,Mobile Money,Unpaid,No
REQ03075,USR0636,859,Expert Vehicle Service Bugesera,Exhaust System,Overheating engine,5/26/2026 10:46,Bugesera,-2.103119,30.159457,Bugesera,-2.194837,30.089932,12.79,Completed,5/29/2026 23:46,85,169726,49436,51,Bank Transfer,Paid,Yes
REQ03076,USR0877,4222,Africa Drive Motor Works,Engine Repair,Electrical fault,2/12/2026 0:12,Kayonza,-1.84882,30.627328,Kayonza,-1.892703,30.671345,6.91,In Progress,2/13/2026 9:12,11,72381,62595,71,Cash,Unpaid,No
REQ03077,USR0367,3760,KK Automobiles,Bodywork,Car won't start,11/9/2026 1:37,Rubavu,-1.754925,29.247806,Rubavu,-1.6737114,29.3300738,12.85,Pending,11/9/2026 22:37,19,22842,24765,148,Mobile Money,Pending,No
REQ03078,USR0395,3858,Speed Car Care,Engine Repair,Battery replacement,9/13/2026 8:25,Nyanza,-2.374663,29.695967,Nyanza,-2.3667556,29.7415894,5.14,In Progress,9/13/2026 17:25,57,67913,75546,135,Bank Transfer,Unpaid,No
REQ03079,USR0927,3518,Ntirenganya Oil Change,Oil Change,Brakes not responding,8/16/2026 23:02,Kirehe,-2.324855,30.627199,Kirehe,-2.1274455,30.6238693,21.95,In Progress,8/17/2026 5:02,24,97585,111411,137,Cash,Pending,No
REQ03080,USR0668,1490,Wheel Service Center Kigali,Engine Repair,Windshield wiper motor failure,2/19/2026 0:20,Gasabo,-1.87037,30.038366,Gasabo,-1.970301,30.085996,12.31,Completed,2/19/2026 17:20,17,167496,185661,174,Cash,Paid,No
REQ03081,USR0563,6100,Africa Moto Auto World,Electrical Systems,Strange noise from engine,4/27/2026 16:55,Rwamagana,-1.997594,30.433954,Rwamagana,-1.915999,30.496349,11.42,Completed,4/29/2026 4:55,36,45851,166294,71,Bank Transfer,Paid,Yes
REQ03082,USR0309,104,Drive Pro Group,Tire & Wheel,Fuel pump failure,10/21/2026 3:28,Nyarugenge,-1.945796,30.066384,Nyarugenge,-1.9428657,30.0475731,2.12,In Progress,10/22/2026 1:28,33,189184,222513,165,Bank Transfer,Pending,Yes
REQ03083,USR0553,4336,GBY Motor Center Sarl,Transmission Repair,Oil leak detected,12/2/2026 4:38,Kicukiro,-1.979053,30.068095,Kicukiro,-2.030902,30.133434,9.27,Completed,12/3/2026 13:38,33,132831,48399,83,Cash,Paid,No
REQ03084,USR0107,3392,Hill Auto Pro,Tire & Wheel,Exhaust pipe broken,6/29/2026 4:28,Bugesera,-2.177397,30.134606,Bugesera,-2.2747922,30.2234607,14.65,In Progress,6/29/2026 10:28,51,55732,46882,127,Cash,Unpaid,Yes
REQ03085,USR0350,6557,LP Auto Base LTD,Exhaust System,Brakes not responding,9/23/2026 16:30,Ngoma,-2.161732,30.540281,Ngoma,-2.150898,30.564871,2.99,Completed,9/24/2026 13:30,21,199131,133132,59,Cash,Paid,No
REQ03086,USR0866,2747,Classic Auto Pro,Tire & Wheel,Transmission slipping,12/31/2026 8:32,Rulindo,-1.741841,30.027723,Rulindo,-1.6794641,29.9504001,11.04,Cancelled,12/31/2026 10:32,0,56770,0,21,N/A,Unpaid,Yes
REQ03087,USR0716,1571,Kigali Auto 7,Diagnostic Scanning,Check engine light on,12/1/2026 18:26,Nyarugenge,-1.986377,30.058194,Nyarugenge,-1.992282,30.067153,1.19,Completed,12/5/2026 11:26,89,109281,116453,111,Bank Transfer,Paid,Yes
REQ03088,USR0435,3583,Lake Car Workshop,Bodywork,Fuel pump failure,4/27/2026 16:17,Muhanga,-2.027059,29.793058,Muhanga,-2.0564394,29.7305851,7.67,Cancelled,4/28/2026 5:17,0,166829,0,144,N/A,Cancelled,No
REQ03089,USR0492,4437,NYIRANEZA Auto Garage,Welding,Power steering failure,9/2/2026 22:47,Kicukiro,-2.010388,30.136348,Kicukiro,-2.01633,30.144791,1.15,Completed,9/3/2026 8:47,10,41337,52227,84,Cash,Paid,No
REQ03090,USR0129,8419,GAHIMA Auto Services Sarl,Bodywork,Radiator leaking,2/6/2026 10:58,Rubavu,-1.750915,29.243876,Rubavu,-1.63857,29.275237,12.97,Completed,2/9/2026 9:58,71,120332,16118,180,Cash,Paid,Yes
REQ03091,USR0402,9116,Smart Auto Tech Car Workshop,Bodywork,Power steering failure,11/19/2026 8:48,Bugesera,-2.191365,30.083575,Bugesera,-1.987179,30.365211,38.66,Completed,11/20/2026 19:48,35,179480,154626,96,Cash,Paid,No
REQ03092,USR0342,4036,RURANGWA Auto Garage Ltd.,Welding,Flat tire replacement,4/13/2026 20:29,Rulindo,-1.767448,30.086005,Rulindo,-1.709771,29.978139,13.6,Completed,4/14/2026 19:29,23,87692,44671,157,Bank Transfer,Paid,Yes
REQ03093,USR0027,1817,Musanze Car Shop,Brake System,Exhaust pipe broken,10/21/2026 18:27,Musanze,-1.47521,29.620106,Musanze,-1.487536,29.627332,1.59,Completed,10/22/2026 23:27,29,67698,70833,92,Cash,Paid,No
REQ03094,USR0293,403,Motor Car Workshop Nyarugenge,Air Conditioning,Power steering failure,5/29/2026 22:50,Nyarugenge,-1.963249,30.034274,Nyarugenge,-1.96058,30.070782,4.07,Completed,5/31/2026 15:50,41,53677,52377,21,Bank Transfer,Paid,Yes
REQ03095,USR0847,7885,KAMANZI AUTO GARAGE,Oil Change,Starter motor issues,6/1/2026 16:21,Nyanza,-2.376532,29.778157,Nyanza,-2.365414,29.789332,1.75,Completed,6/2/2026 4:21,12,5504,123213,11,Cash,Paid,No
REQ03096,USR0484,414,Star Car Care,Diagnostic Scanning,Flat tire replacement,10/26/2026 0:02,Gicumbi,-1.581929,29.968373,Gicumbi,-1.525156,30.103054,16.25,Cancelled,10/26/2026 3:02,0,35662,0,58,N/A,Pending,No
REQ03097,USR0924,4827,Rwanda Ride Motor Garage,Transmission Repair,Flat tire replacement,4/7/2026 12:24,Musanze,-1.49877,29.623255,Musanze,-1.584829,29.576277,10.9,Completed,4/10/2026 11:24,71,55636,109922,80,Mobile Money,Paid,No
REQ03098,USR0331,1401,Vibe Auto Services 9,Transmission Repair,Oil leak detected,12/13/2026 6:27,Gasabo,-1.872051,30.134302,Gasabo,-1.909753,30.090909,6.39,Completed,12/14/2026 14:27,32,197091,28211,13,Mobile Money,Paid,No
REQ03099,USR0346,7498,STHB Garage LTD,Exhaust System,Exhaust pipe broken,4/10/2026 21:27,Nyanza,-2.346755,29.746632,Nyanza,-2.321999,29.795789,6.12,Cancelled,4/10/2026 23:27,0,90853,0,157,N/A,Pending,No
REQ03100,USR0594,5643,OPGS Car Repair Ltd,Oil Change,Transmission slipping,7/10/2026 9:22,Ngoma,-2.123969,30.451809,Ngoma,-2.119246,30.59503,15.92,Pending,7/11/2026 5:22,10,16082,13408,64,Bank Transfer,Pending,No
REQ03101,USR0002,7812,Classic Vehicle Workshop,Bodywork,AC not cooling,10/27/2026 19:11,Muhanga,-2.022904,29.712755,Muhanga,-2.035751,29.711666,1.43,In Progress,10/28/2026 5:11,30,101912,91615,146,Cash,Pending,No
REQ03102,USR0043,9176,NDAYISABA AUTOFIX GARAGE,Air Conditioning,Suspension noise,2/17/2026 19:59,Rulindo,-1.665549,30.125797,Rulindo,-1.702448,29.954767,19.45,Completed,2/19/2026 11:59,40,106804,55587,106,Cash,Paid,No
REQ03103,USR0448,4818,Kigali Gear Motor Garage,Exhaust System,Overheating engine,11/4/2026 13:04,Rwamagana,-1.89274,30.376861,Rwamagana,-1.961524,30.452252,11.34,Completed,11/7/2026 22:04,81,180389,86763,84,Bank Transfer,Paid,Yes
REQ03104,USR0032,4298,WMM Car Care,Electrical Systems,Exhaust pipe broken,9/19/2026 6:57,Nyarugenge,-1.987761,30.042829,Nyarugenge,-1.968745,30.063447,3.12,Completed,9/21/2026 11:57,53,55563,152990,40,Bank Transfer,Paid,Yes
REQ03105,USR0387,5804,NZEYIMANA MOTORS WORKSHOP,Electrical Systems,Overheating engine,2/5/2026 18:11,Huye,-2.620798,29.801889,Huye,-2.613418,29.72183,8.93,Completed,2/8/2026 21:11,75,43488,166478,161,Mobile Money,Paid,Yes
REQ03106,USR0092,5395,Royal Auto Solutions,Oil Change,Flat tire replacement,9/29/2026 17:29,Rubavu,-1.719246,29.224994,Rubavu,-1.685941,29.234724,3.86,Completed,10/1/2026 3:29,34,173374,170332,92,Mobile Money,Paid,No
REQ03107,USR0617,6003,KAYITARE MOTORS WORKSHOP,Electrical Systems,Strange noise from engine,1/20/2026 19:16,Nyanza,-2.439382,29.776409,Nyanza,-2.341606,29.797022,11.11,In Progress,1/22/2026 11:16,17,155955,157623,153,Cash,Pending,No
REQ03108,USR0515,9228,SEMANZA SERVICES AUTO,Brake System,Car won't start,7/28/2026 18:25,Nyanza,-2.379605,29.81644,Nyanza,-2.303399,29.727823,12.99,Completed,7/29/2026 12:25,18,61500,139113,43,Bank Transfer,Paid,No
REQ03109,USR0602,7014,Grand Garage,Air Conditioning,Suspension noise,3/5/2026 14:17,Musanze,-1.571646,29.56482,Musanze,-1.491597,29.630023,11.48,Completed,3/5/2026 15:17,1,167969,96586,81,Cash,Paid,No
REQ03110,USR0081,2092,Quick Oil Change,Engine Repair,Fuel pump failure,5/18/2026 1:59,Muhanga,-2.145893,29.82242,Muhanga,-2.0555711,29.7216672,15.04,Cancelled,5/18/2026 13:59,0,139442,0,13,N/A,Pending,Yes
REQ03111,USR0318,6708,SEMANZA SERVICES WORKSHOP,Air Conditioning,Battery replacement,2/17/2026 20:26,Huye,-2.610135,29.698068,Huye,-2.577811,29.733389,5.32,Completed,2/21/2026 12:26,88,115108,141527,9,Mobile Money,Paid,No
REQ03112,USR0122,5741,Classic Car Care,Transmission Repair,Car won't start,3/1/2026 23:11,Rulindo,-1.670218,30.022249,Rulindo,-1.712222,29.977832,6.8,Completed,3/4/2026 5:11,54,98775,134394,72,Mobile Money,Paid,No
REQ03113,USR0105,7188,Grand Car Car Clinic,Air Conditioning,Windshield wiper motor failure,6/17/2026 8:12,Musanze,-1.457868,29.597145,Musanze,-1.545628,29.641863,10.95,Completed,6/18/2026 19:12,35,92129,167385,166,Bank Transfer,Paid,No
REQ03114,USR0592,2965,Top Motor Garage,Welding,Check engine light on,1/6/2026 7:06,Musanze,-1.499214,29.585678,Musanze,-1.5395405,29.6923969,12.68,Pending,1/9/2026 2:06,21,161320,184824,102,Mobile Money,Pending,Yes
REQ03115,USR0617,3705,Eastern Car Clinic,Exhaust System,Brakes not responding,4/14/2026 5:48,Nyanza,-2.285578,29.770902,Nyanza,-2.3283685,29.7661888,4.79,Completed,4/15/2026 19:48,38,133478,173674,111,Cash,Paid,No
REQ03116,USR0019,9825,KEZA SERVICES WORKSHOP,Suspension & Steering,Clutch not engaging,7/26/2026 15:03,Gasabo,-1.868406,30.089872,Gasabo,-1.951675,30.157463,11.92,Pending,7/27/2026 9:03,18,171324,174651,57,Cash,Unpaid,Yes
REQ03117,USR0923,2762,Rwanda Auto Clinic,Exhaust System,Car won't start,2/12/2026 9:39,Rulindo,-1.695939,30.070091,Rulindo,-1.737056,29.9244778,16.82,Completed,2/15/2026 4:39,67,33158,26530,92,Bank Transfer,Paid,No
REQ03118,USR0760,8223,MHK Auto Experts LTD,Exhaust System,Overheating engine,1/29/2026 0:44,Nyanza,-2.411704,29.725989,Nyanza,-2.318403,29.737808,10.46,Pending,2/1/2026 0:44,45,60105,61050,160,Mobile Money,Unpaid,No
REQ03119,USR0647,5849,HAKIZIMANA Garage Ltd,Suspension & Steering,Starter motor issues,10/31/2026 20:52,Nyanza,-2.322347,29.698915,Nyanza,-2.324643,29.767608,7.64,Pending,11/1/2026 17:52,48,134211,141504,58,Mobile Money,Pending,Yes
REQ03120,USR0004,1464,Pure Repair Center Byumba,Engine Repair,Suspension noise,6/25/2026 6:22,Gicumbi,-1.494801,30.02591,Gicumbi,-1.622801,30.03516,14.27,Completed,6/25/2026 21:22,15,56497,92757,56,Bank Transfer,Paid,Yes
REQ03121,USR0368,2253,Agaciro Car Solutions,Air Conditioning,Radiator leaking,10/6/2026 4:05,Huye,-2.642683,29.782584,Huye,-2.6399176,29.777019,0.69,Cancelled,10/7/2026 1:05,0,50295,0,83,N/A,Cancelled,Yes
REQ03122,USR0885,1555,Nyanza Car World,Oil Change,Strange noise from engine,4/11/2026 16:53,Nyanza,-2.383334,29.737344,Nyanza,-2.369062,29.754989,2.52,Pending,4/13/2026 20:53,35,74397,68733,110,Mobile Money,Unpaid,No
